,,,,,,,,,
,,,MAP,NAME,WEB,EMAIL,EMAIL,EMAIL,EMAIL
,,,"36.495085810522276, -82.40461941987283",The Bridge Home No Kill Animal Rescue,bridgehomerescue@gmail.com,bridgehomerescue@gmail.com,,,
,,,,Tri-Cities No Kill Shelter; INC.,,adopt@tricitiesnokill.org,,,
,,,,Exotic Pet Wonderland,https://exoticpetwonderland.org/,exoticpetwonderland@gmail.com,,,
,,,,Happy Paws Kitten Rescue,https://www.happypawskittenrescue.org/,HPKRrescue@gmail.com,,,
,,,"35.93233005460792, -84.01426191536896",Humane Society Of The Tennessee Valley,https://humanesocietytennessee.org/,info@humanesocietytennessee.org,,,
,,,"35.955543693607055, -83.95667085945325",Young-Williams Animal Center,https://www.young-williams.org/,marketing@young-williams.org,donations@young-williams.org,,
,,,"36.215876160987506, -86.3007470853267",New Leash On Life - Home of The JOY Clinic,https://www.newleashonline.org/,info@newleashonline.com,,,
,,,"35.62942060942513, -88.41309831545814",Frances Halbrook Hensley Animal Shelter,https://www.fhhas.org/,Fhh.animalshelter1@gmail.com,,,
,,,"35.68130088398151, -84.25908643940676",Loudon County Friends Of Animals,http://loudoncountyfriendsofanimals.com/index_Cats.htm,LoudonCountyFOA@yahoo.com,,,
,,,"35.76296662993148, -83.96428108956589",Blount County Humane Society,https://blountcountyhumanesociety.org/,diane@blountcountyhumanesociety.org,,,
,,,,Boston Terrier Rescue of East Tennessee,https://www.bostonterriertn.org/,rjraibley@gmail.com,suzycobb@gmail.com,BTRETky@gmail.com,tvadman1963@mac.com
,,,"35.77345447252502, -83.95929970490774",Humane Society of East Tennessee,https://www.humanesocietyetn.org/home.html,humanesocetn@gmail.com,,,
,,"35.75700450777428, -83.98143604684734","35.755436667080055, -83.98152717841307",Maryville Alcoa Animal Rescue Center,https://maarcadopt.org/,info@maarcadopt.org,,,
,,,"36.11934311531347, -88.49103411939537",Carroll County Humane Society,https://cchspet.org/,cchstn@gmail.com,,,
,,,,FBC FIV Cat Sanctuary Fundraising & Auction Page,http://www.fivcatsanctuary.com/,David@fivcatsanctuary.com,,,
,,,"35.15116048350147, -89.84805463835494",Humane Society of Memphis and Shelby County,https://memphishumane.org/,FrontDesk@memphishumane.org,,,
,,,,Memphis Pets Alive,https://www.memphispetsalive.org/,info@memphispetsalive.org,,,
,,,"36.24466320395617, -83.21991681274444",Morristown Hamblen Humane Society-Animal Shelter,https://mh-humanesociety.com/,mhsanimals@gmail.com,,,
,,,"36.23961691679073, -86.53102523805148",Old Friends Senior Dog Sanctuary,https://ofsds.org/,info@ofsds.org,,,
,,,"36.17529508577486, -86.7920049642812",Crossroads Pets- Shop & Adopt,https://crossroadscampus.org/,info@crossroadscampus.org,,,
,,,"36.146643173162325, -86.8602674010711",Nashville Humane Association,https://nashvillehumane.org/,media@nashvillehumane.org,,,
,,,"35.95895709746321, -83.20705843774948",Smoky Mountain Humane Society,https://www.smhumane.org/,contact@smhumane.org,,,
,,,,Tennessee Pekingese Rescue,,jjwagoner@highland.net,,,
,,,,Henry County Humane Society,https://www.facebook.com/profile.php?id=100069088160793,animalsheltergroup@gmail.com,,,
,,,"36.454648138895, -82.95086836958109",Hawkins County Humane Society,https://www.hawkinscountyhumanesociety.org/,info@hawkinscountyhumanesociety.org,,,
,,,"35.1129426384658, -89.49152133628363",Fayette County Animal Rescue,https://www.fayettefcar.com/,fayettefcar@hotmail.com,,,
,,,,Horse Creek Wildlife Sanctuary and Animal Refuge,https://horsecreekwildlife.org/,kskoffic@horsecreekwildlife.org,admin@horsecreekwildlife.org,,
,,,,Sevier Animal Care Center,http://www.sevieranimalcarecenter.com/,director@sevieranimalcarecenter.com,,,
,,,,"Noah's Arc, Inc",,noahsarctn@gmail.com,,,
,,,"35.22510447922428, -86.09767824795856",Animal Harbor,https://www.animalharbor.org/,sheltermanager@animalharbor.org,,,
,,RHODE ISLAND,,,,,,,
,,,"41.67790767862968, -71.25544660121518",Friends of Bristol Animal Shelter,http://www.friendsofthebristolanimalshelter.org/,friendsofbristolanimalshelter@gmail.com,,,
,,,,Midnight Run Rescue,https://midnightrunrescue.net/,midnightrunrescue@gmail.com,,,
,,,"41.55038023816567, -71.52919544553734",Exeter Animal Shelter,https://exeteranimals.wixsite.com/foea,friendsofexeteranimals@yahoo.com,,,
,,,,Little Rhody Rescue and Quarantine Inc,,littlerhodyrescue@gmail.com,,,
,"41.79510556051944, -71.34873514817103","41.75021403348608, -71.43410211678366","41.537406811257505, -71.28803982530785",Potter League For Animals,https://potterleague.org/,development@potterleague.org,karam@potterleague.org,info@potterleague.org,
,,,"41.58798958718365, -71.47504010102153",Pet Refuge,http://nkeapl.org/,petrefuge@verizon.net,,,
,,,,Humane Association Of Northwestern,,phyllis@hanri.org,,,
,,,"41.45402414781465, -71.52281537216498",Animal Rescue Rhode Island,https://www.animalrescueri.org/,info@animalrescueri.org,,,
,,,,Defenders of Animals Inc,http://www.defendersofanimals.org/,defendersofanimals@msn.com,,,
,,,,"Friends of Homeless Animals, INC of RI",https://fohari.org/,friendsoha@yahoo.com,,,
,,,"41.81729052589501, -71.41036607449908",Providence Animal Rescue League,https://www.parl.org/,reception@parl.org,,,
,,,"41.80182480007516, -71.35056048896529",Rhode Island SPCA,https://www.rispca.org/,info@rispca.com,,,
,,,,Horse Play Equine Rescue and Sanctuary,https://horseplayrescue.org/,horseplayri@msn.com,,,
,,,"41.45401895317845, -71.52279820706438",Animal Rescue Rhode Island,,shelter@animalrescueri.org,,,
,,,"41.75074247561585, -71.44653422724363",EGAPL Heart of RI Animal Rescue League,https://heartofri.org/,HeartofRIAdoption@gmail.com,,,
,,,"41.382558173826965, -71.8022862878105",Stand Up For Animals (SUFA),,info@standupforanimals.org,,,
,,,"266 Mendon Rd Woonsocket, Rhode Island, Stati Uniti d'America 02895","Woonsocket Cat Sanctuary, Inc.",https://woonsocketcatsanctuary.weebly.com/,gmdesmarais@hotmail.com,,,
,,,,,,,,,
,,SOUTH CAROLINA,,,,,,,
,,,,Second Chance Rescue,https://secondchancerescuesc.org/,Bpdebig@aol.com,,,
,,,"33.56362939810817, -81.69608924082537",SPCA Albrecht Center for Animal Welfare,https://www.letlovelive.org/,info@letlovelive.org,,,
,,,,Big Dog Foundation,,bigdogfund@mail.com,,,
,,,"33.259363680387075, -81.03931258095069",Mary Ann Morris Animal Society (M.A.M.A.S.),https://www.maryannmorrisanimalsociety.org/,mamas.animal.society@gmail.com,,,
,,,,Rogue Rescue & Sanctuary,https://www.roguerescue.org/,roguerescueandsanctuary@gmail.com,,,
,,,"34.22693047610619, -80.59113531012736",Kershaw County Humane Society,http://www.kchumanesociety.org/,marketing@kchumanesociety.org,,,
,,,,Save the Strays Animal Rescue,https://savethestrays.rescuegroups.org/,info@savethestrays.org,,,
,,,"32.71275938116462, -79.96534888596872",Pet Helpers Adoption Center and Spay/Neuter Clinic,https://pethelpers.org/,office@pethelpers.org,ctaylor@pethelpers.org,jsteele@pethelpers.org,
,,,"34.45605441729006, -81.90489905093251",Laurens County Humane Society,https://www.facebook.com/LaurensHumaneSociety/,lchsmanager@gmail.com,,,
,,,"34.07038789469163, -81.15437274718697",Pawmetto Lifeline,https://pawmettolifeline.org/,info@pawmettolifeline.org,,,
,,,,Animal Mission of the Midlands,https://animalmission.org/,info@animalmission.org,,,
,,,"34.008845475769974, -80.41301914221309",Gods Creatures Deserve to Live Inc.,,ssapleros@yahoo.com,,,
,,,"35.0630786637687, -80.90907469181153",Humane Society of York County,https://humanesocietyofyorkcounty.org/,contact@thehsyc.org,marybknapp@comporium.net,contact@humanesocietyofyorkcounty.org,
,,,"33.37977443379072, -79.31494034009312",St Frances Animal Center,https://www.sfanimals.org/,director@sfanimals.org,,,
,,,"34.84479606490059, -82.35399616071167",Greenville Humane Society,https://www.greenvillehumane.com/,greenvillehumane@greenvillehumane.com,,,
,,,,Pet Haven of South Carolina,https://www.scpethaven.org/,cdieterich72@sc.rr.com,,,
,,,"32.213594734765245, -80.74929242514581",Hilton Head Humane Association,http://www.hhhumane.org/,director@hhhumane.org,,,
,,,"32.752023316352656, -80.27456469091314",Hallie Hill Animal Sanctuary,https://www.halliehill.com/,info@halliehill.com,,,
,,,,The Animal Protection League (SC),https://aplsc.org/,aplpets@aplsc.org,,,
,,,,Pooch's Partners Animal Rescue​,https://www.poochspartners.com/,poochspartners@gmail.com,,,
,,,"34.739571499318345, -82.63807225190716",Izzie’s Pond,https://www.izziespond.org/,izziespond@gmail.com,,,
,,,"34.769988280046775, -82.68531429316273",Pickens County Humane Society,https://www.pchumanesociety.org/,Info@PChumanesociety.org,,,
,,,"33.65668275967289, -80.26717187256655",A Second Chance Animal Shelter,https://www.asecondchanceanimalshelter.com/,asheltermgr@ftc-i.net,,,
,,,,"Humane Society of McCormick County, Inc",,HSMC2000@gmail.com,,,
,,,,PTTR - Paws to the Rescue,,PTTRInfo@gmail.com,,,
,,,"33.72188096791716, -78.90367953918978",Grand Strand Humane Society,https://www.grandstrandhumanesociety.com/,grandstrandhumanesociety@gmail.com,,,
,,,"32.89786477702497, -80.0261390089079",Charleston Animal Society,https://charlestonanimalsociety.org/,community@charlestonanimalsociety.org,,,
,,,,Humane Society of North Myrtle Beach,,info@hsnmb.org,,,
,,,"33.85052242303368, -78.64365338020706",Kind Keeper Animal Rescue,https://kindkeeper.wixsite.com/kindkeeper,kindkeeper@yahoo.com,,,
,,,"32.32112992732818, -80.93674706824638",Palmetto Animal League Adoption Center,https://palmettoanimalleague.org/,info@palmettoanimalleague.org,,,
,,,,Carolina Poodle Rescue,https://carolinapoodlerescue.org/,info@carolinapoodlerescue.org,,,
,,,"33.4444418134803, -79.12986096830161",All 4 Paws,https://all4pawssc.org/,info@a4psc.org,,,
,,,"32.48040627804296, -80.9920585435313",Jasper Animal Rescue Mission,https://jarmission.org/,jarmpets@yahoo.com,,,
,,,"32.50458523054136, -80.94594181988658",Maranatha Farm,https://www.maranathafarm.net/,maranathafarmsc@gmail.com,,,
,,,"32.36062513894261, -80.87333774588377",Noah's Arks Rescue,https://www.noahs-arks.net/,NoahsArksRescue@mac.com,,,
,,,"34.70283621864, -82.91325875937645",Animal Rescue Fund,http://arfsc.homestead.com/,ARF@nctv.com,,,
,,,,Concerned Citizens for Animals,https://ccaweb.org/,concernedcitizens4animals@gmail.com,,,
,,,,Critter Connection,,critterconnectionspartanburg@gmail.com,,,
,,,,Spartanburg Humane Society,https://spartanburghumane.org/,shsweb@spartanburghumane.org,,,
,,,"33.035858988190135, -80.19676880343789",Dorchester Paws,https://dorchesterpaws.org/,info@dorchesterpaws.org,,,
,,,,H.F. Help No Kill Rescue,https://www.hfhelpnokillrescue.com/,hfhelprescue@gmail.com,,,
,,,"33.98530767619162, -81.10812065889543",PETSinc,https://petsinc.org/,media@petsinc.org,info@petsinc.org,giving@petsinc.org,
,,,"32.94699011656585, -80.59193649106791",Keeper of the Wild,https://keeperofthewild.org/,Board.KOW@gmail.com,,,
,,,,Richardson Rescue,https://richardsonrescue.org/,richardsonrescue@gmail.com,,,
,,,,,,,,,
,,SOUTH DAKOTA,,,,,,,
,,,"45.4371763344305, -98.53614712343962",Aberdeen Area Humane Society,https://anewleashonlife.net/,aahsboard1200@gmail.com,info@anewleashonlife.net,,
,,,"44.30490084371432, -96.80474387198245",Brookings Regional Humane Society,https://www.brookingshumane.org/,brookingsregionalhumanesociety@hotmail.com,,,
,,,,Chester’s Place,https://chestersplacesd.wordpress.com/,chestersplacesd@gmail.com,,,
,,,"43.45605399573723, -103.47346981214616",Battle Mountain Humane Society,https://www.battlemountainhumanesociety.org/,bmhs@goldenwest.net,,,
,,,,Heart and Soul Kitty Sanctuary,https://www.facebook.com/heartandsoulsanctuary,brandysmith636@yahoo.com,,,
,,,,Allcatsrescue,https://www.allcatsrescue.org/,allcatsrescue@gmail.com,,,
,,,"44.48214153696687, -103.80295400999451",Western Hills Humane Society,,whhs@midconetwork.com,,,
,,,"42.88042753886679, -97.3348910759644",Heartland Humane Society,https://heartlandhumanesociety.net/,info@sdheartlandhumanesociety.com,,,
,,,,,,,,,
,,ALABAMA,,,,,,,
,,,,Allie's Hope For Paws,https://www.allieshopeforpaws.com/about-us,ahfpdogrescue@gmail.com,,,
,,,,Last Chance Dog Rescue Alabama,,were4dogs@gmail.com,,,
,,,,,https://sanctuaryanimalrescue.com/,sanctuaryanimalrescue08@gmail.com,,,
,,,,Andalusia Animal Shelter,https://www.facebook.com/AshelterBabies/,andalusiaanimalshelter@outlook.com,,,
,,,,4Legs4Justice Animal Advocate & Rescue,https://4legs4justice.org/,4Legs4Justice@gmail.com,,,
,,,"33.68166170313506, -85.84769410678155",Calhoun County Humane Society,http://calhouncountyhs.blogspot.com/,calhouncountyhumane@gmail.com,,,
,,,,Southern Shih Tzu & Toy Breed Rescue and Sanctuary,http://www.toybreedrescue.org/,ToyBreedRescue@hotmail.com,,,
,,,,Clay County Animal Shelter,,claycountyanimalshelter@gmail.com,,,
,,,"32.619441339332596, -85.50541005543404",Lee County Humane Society,https://www.leecountyhumane.org/,lchs1140@leecountyhumane.org,,,
,,,,Rescue K911,https://rescuek911.com/,rescuek911inc@yahoo.com,,,
,,,"32.619805726728195, -85.46016312724677",Woof Ave,http://www.woofave.com/,jonna@woofave.com,,,
,,,,Fairy Dogmother Rescue & Rehab,https://www.facebook.com/fairydogmotherrescue/,fairydogmother@gmail.com,,,
,,,,Bama Bully Rescue,https://www.bamabully.org/,mail@bamabully.org,,,
,,,"33.56981792307927, -86.7591549776985",The Cavalier Rescue,https://thecavalierrescue.org/,cavalierrescueal@gmail.com,,,
,,,"33.409920968100586, -86.64721309835294",MomaKat Rescue,,support@momakat.org,,,
,,,,"Save Our Strays (Birmingham, Alabama)",https://www.facebook.com/SaveOurStraysBirminghamAlabama,saveourstrays205@yahoo.com,,,
,,,,Support Paws,https://www.supportpaws.com/,hello@supportpaws.com,,,
,,,,Weimaraner Rescue of the South,http://www.weimrescue.com/,contactus@weimrescue.com,,,
,,,,Sampson's Sanctuary,https://www.facebook.com/profile.php?id=100064513548906,sampssanctuary@gmail.com,,,
,,,"34.75738895465105, -86.47424790969002","A New Leash On Life, Inc.",https://anewleash.org/,pets@anewleash.org,,,
,,,,Another Chance Dog Rescue,https://www.anotherchancedogrescue.org/,alunchained@gmail.com,,,
,,,,Forgotten Felines Huntsville,http://ffhsv.org/,info@ffhsv.org,,,
,,,,Friends of Bibb County ALabama Pound,https://www.facebook.com/alabamapoundfriends/about?ref=page_internal,friendsofbibbcountyalpound@yahoo.com,,,
,,,"32.8067051839307, -86.60015481349073",The Humane Society Of Chilton County,http://www.chiltoncountyhumanesociety.org/,chiltonhumane@gmail.com,,,
,,,"33.1845253332131, -86.6279255163752",Shelby Humane,https://www.shelbyhumane.org/,info@shelbyhumane.org,,,
,,,,Furever Friends of the South K-9 Rescue,https://www.ffosk9resq.org/,info@ffosk9resq.org,,,
,,,,CAAWA - Cullman Area Animal Welfare Association,http://www.caawarescue.com/,caawarescue@yahoo.com,,,
,,,,Bigbee Humane Society,https://www.facebook.com/bigbeehumanesociety/,bigbeehumane@gmail.com,,,
,,,"31.260565739515258, -85.33128194420249",Wiregrass Humane Society,https://www.wiregrasshumanesociety.com/,whsdothan@gmail.com,,,
,,,,Lake Martin Animal Sanctuary,https://lakemartinanimalsanctuary.com/,info@lakemartinanimalsanctuary.com,,,
,,,"31.299881473427902, -85.8009426297741",SOS Animal Shelter,https://www.sosshelter.com/,sosshelter1981@gmail.com,,,
,,,,"EAPL, Evergreen Animal Protective League",https://eapl.com/,eaplevergreen@eapl.com,,,
,,,,Baldwin Humane Society,https://www.baldwinhumane.org/,exdir@baldwinhumane.org,,,
,,,"30.507191119648468, -87.90273038980628",The Haven,https://www.havenforanimals.org/,info@havenforanimals.org,,,
,,,,"Pets Are Worth Saving, Inc.",https://shoalspaws.com/,shoalspaws@gmail.com,,,
,,,,"Wags and Whiskers Mobile, Al.",https://www.facebook.com/WagsAndWhiskersRescuePets/,Wagsandwhiskersrescuepets@yahoo.com,,,
,,,"39.77750491795006, -74.85233857708342","SOS Beagle Rescue, Inc",https://www.sosbeagles.org/,NJsosbeagles@googlegroups.com,TNSOSBeagles@googlegroups.com,,
,,,,God’s Feral Felines,https://www.gffcats.org/,info@GFFCats.org,,,
,,,,Changing 42 Animal Rescue,https://www.facebook.com/changing42animalrescue/,Changing42Rescue@yahoo.com,,,
,,,"34.4451924557018, -86.83342738995475",Morgan County Humane Society,https://www.morgancountyhumanesociety.com/,mchs@mail.com,,,
,,,,Pita & Pecan's Animal Refuge,https://www.pitapecans.org/,PitasPlaceARS@gmail.com,,,
,,,,Two by Two Animal Rescue,https://twobytworescue.com/,sonya@twobytworescue.com,,,
,,,"33.38979852563686, -86.80757868177838",Kitty Kat Haven & Rescue,https://kittykathavenrescue.org/,kittykathaven1@gmail.com,,,
,,,,Friends of Rescue Inc.,https://forrescue.net/,info@forrescue.net,,,
,,,"34.69128723263875, -86.6006868053246",Greater Huntsville Humane Society (GHHS),https://ghhs.org/,info@ghhs.org,,,
,,,,Huntsville Friends of Rabbits,https://www.huntsvillefriendsofrabbits.com/,huntsvillebunnies@hotmail.com,,,
,,,,Lifeline Pet Rescue,https://www.lifelinepetrescueofnorthalabama.org/,121lifeline@gmail.com,,,
,,,,Southern Skies Labrador Rescue & Adoption,http://www.southernskiesrescue.org/,info@southernskiesrescue.org,,,
,,,,"Rockin P Rescue, Inc.",https://rockinprescue.org/,rockinpadoption@gmail.com,,,
,,,,"Brindlee Mountain Animal Rescue, Inc.",,brindleemountainanimalrescue@gmail.com,,,
,,,,Chihuahua-Toy Breed Rescue & Retirement - Alabama Chapter,,chihuawa10@msn.com,,,
,,,,TLC Animal Organization,http://www.tlcpaws.org/,info@TLCPaws.org,,,
,,,,All About Dogs Coastal Rescue,http://www.allaboutdogscr.com/,allaboutdogscr@gmail.com,,,
,,,,"Stray Love Foundation, Inc.",https://straylovefoundation.org/,info@StrayLoveFoundation.com,,,
,,,,Adopt A Kitty,http://adopt-a-kitty.org/,Stephen@adopt-a-kitty.org,,,
,,,,Aide for Animals,https://aideforanimals.org/,bhaas@aideforanimals.org,,,
,,,,Azalea City Cat Coalition,https://azaleacitycats.org/,susanyoung@azaleacitycats.org,,,
,,,,Friends of the Mobile Animal Shelter,https://fomaspets.org/,info@FOMASpets.org,,,
,,,,Krewe de Rescue,https://www.facebook.com/KreweDeRescue/,krewemobile@gmail.com,,,
,,,"30.70340277853494, -88.21516677782733",Mobile SPCA,https://www.mobilespca.org/,mobilespca@mobilespca.org,,,
,,,,Project Purr,http://www.projectpurr-al.com/,projectpurr@aol.com,,,
,,,,Save a Stray,https://www.saveastray.org/,info@saveastray.org,,,
,,,,STAR - Southern Treasures Animal Rescue,https://adoptstardogs.org/,maryann@adoptstardogs.org,,,
