name,city,country,address,postal_code,email,phone,website,_source,_review_needed,_salvage_reason,_file
Little Angels Rabbit Rescue (Romford),,UK +44,,,admin@littleangelsrabbitrescue.com,,https://www.rescuereview.co.uk/rescue/little-angels-rabbit-rescue-967/,clean,no,,
Greyhound Lifeline (Fleet),,UK +44,,,enquiries@greyhoundlifeline.co.uk,,https://www.greyhoundlifeline.co.uk/,clean,no,,
Southern Counties German Shepherd Rescue (Linwood),,UK +44,,,alison@southerncountiesgsdrescue.co.uk,,https://southerncountiesgsdrescue.co.uk/,clean,no,,
Lymington Cat & Kitten Rescue,,UK +44,,,info@lymicat.org,,https://www.lymicat.org/,clean,no,,
The Labrador Lifeline Trust (Tadley),,UK +44,,,info@labrador-lifeline.com,,https://labrador-lifeline.com/,clean,no,,
"GSDR, German Shepherd Dog Rescue (Marden)",,UK +44,,,info@germanshepherdrescue.co.uk,,https://www.germanshepherdrescue.co.uk/,clean,no,,
RSCPA Tameside and Glossop Branch (Ashton under Lyne),,UK +44,,,office@rspca-tameside-glossop.org.uk,,https://rspca-tameside-glossop.org.uk/,clean,no,,
Manchester & Cheshire Dogs' Home (Harpurhey),,UK +44,,,,,https://dogshome.net/,clean,no,,
Futures For Dogs,,UK +44,,,futuresfordogs@aol.com,,https://www.facebook.com/futuresfordogs/,clean,no,,
Friends Of Animals League (Biggin Hill),,UK +44,,,info@foalfarm.org.uk,,https://www.foalfarm.org.uk/,clean,no,,
Last Chance Animal Rescue Centre (Edenbridge),,UK +44,,,,,https://www.lastchanceanimalrescue.co.uk/,clean,no,,
Kent Greyhound Rescue (Hythe),,UK +44,,,,,https://www.kentgreyhoundrescue.com/,clean,no,,
Streetkatz Rescue (Lamberhurst),,UK +44,,,streetkatzinfo@gmail.com,,https://www.streetkatzrescue.com/,clean,no,,
Large Breed Dog Rescue (Maidstone),,UK +44,,,lbdr.adoption@gmail.com,,https://www.facebook.com/LargeBreedDogRescue/,clean,no,,
Anim Mates (Rochester),,UK +44,,,info@anim-mates.org.uk,,https://www.anim-mates.org.uk/,clean,no,,
"SEDR, South East Dog Rescue (Swanley)",,UK +44,,,,,https://www.sedogrescue.co.uk/,clean,no,,
The Retreat Animal Rescue (Swanley),,UK +44,,,theretreatanimalrescue@btinternet.com,,https://www.retreatanimalrescue.org.uk/,clean,no,,
The Destitute Animal Shelter (Bolton),,UK +44,,,,,https://boltonanimalshelter.org.uk/,clean,no,,
Bleakholt Animal Sanctuary (Bury),,UK +44,,,info@bleakholt.org,,https://www.bleakholt.org/,clean,no,,
Animal Care (Lancaster),,UK +44,,,rehoming@animalcare-lancaster.co.uk,,https://www.animalcare-lancaster.co.uk/,clean,no,,
Wolfwood Wildlife Rescue and Rehabilitation (Lancaster),,UK +44,,,dogs@wolfwood.co.uk,,https://www.wolfwood.co.uk/,clean,no,,
Easterleigh Animal Sanctuary (Lytham St Anne's),,UK +44,,,easterleighanimals@yahoo.com,,https://www.easterleigh.org.uk/,clean,no,,
RSPCA (Preston),,UK +44,,,info@rspca-preston.org.uk,,https://www.rspca-preston.org.uk/,clean,no,,
Lincs Ark Animal Welfare (Boston),,UK +44,,,lincsarkcharity@gmail.com,,https://www.lincsark.co.uk/,clean,no,,
RSPCA Lincolnshire East (Boston),,UK +44,,,info@rspca-lincseast.org.uk,,https://www.rspca-lincseast.org.uk/,clean,no,,
Lincoln Rat Rescue,,UK +44,,,lincolnratrescue@googlemail.com,,https://lincolnratrescue.webs.com/,clean,no,,
Great Dane Adoption Society (New Leake),,UK +44,,,information@danes.org.uk,,http://www.danes.org.uk/,clean,no,,
Cats In Crisis (Newhaven Drive),,UK +44,,,enquiries@catsincrisis.org.uk,,https://www.catsincrisis.org.uk/,clean,no,,
The Ark Animal Rescue & Retirement Home (North Somercotes),,UK +44,,,,,https://arkanimalrescue.co.uk/,clean,no,,
Keiths Rescue Dogs (Skegness),,UK +44,,,info@keithsrescuedogs.org.uk,,https://www.facebook.com/KeithsRescueDogs,clean,no,,
Hope Rescue (Ulceby),,UK +44,,,enquiries@hoperescue.org.uk,,https://www.hoperescue.org.uk/,clean,no,,
Freshfields Animal Rescue Liverpool Centre,,UK +44,,,kennels@freshfields.org.uk,,https://www.freshfields.org.uk/,clean,no,,
Boxer Dog Rescue Northern England,,UK +44,,,,,https://www.boxerdogrescue.co.uk/,clean,no,,
Feline Care Cat Rescue (East Harling),,UK +44,,,info@felinecare.org.uk,,http://www.felinecare.org.uk/,clean,no,,
Foxy Lodge Wildlife Rescue (Great Yarmouth),,UK +44,,,jgarner1@toucansurf.com,,http://www.foxylodge.yolasite.com/,clean,no,,
Norfolk & Suffolk Animal Rescue (Great Yarmouth),,UK +44,,,,,https://www.nasatrust.co.uk/,clean,no,,
PACT Animal Sanctuary (Hingham),,UK +44,,,,,https://www.pactsanctuary.org/,clean,no,,
Northamptonshire Animals Needing Nurturing & Adoption (Irthlingborough),,UK +44,,,nanna04@btinternet.com,,https://www.facebook.com/NANNAANIMALRESCUE1/,clean,no,,
Brook Farm Animal Sanctuary (Raunds),,UK +44,,,admin@bfas.org.uk,,https://www.bfas.org.uk/,clean,no,,
Animals In Need (Wellingborough),,UK +44,,,admin@animals-in-need.org,,https://animals-in-need.org/,clean,no,,
"B.A.R.K., Berwick Animal Rescue Kennels",,UK +44,,,info@b-a-r-k.co.uk,,https://b-a-r-k.co.uk/,clean,no,,
Blyth Wildlife Rescue,,UK +44,,,office@b-w-r.org.uk,,https://www.blythwildliferescue.co.uk/,clean,no,,
Border Collie Rescue (Richmond),,UK +44,,,hq@bordercollierescue.org,,http://www.bordercollierescue.org/,clean,no,,
Animal Hostel Trust (Scarbrorough),,UK +44,,,allforhorses@outlook.com,,https://www.allforhorses.org.uk/,clean,no,,
"Whitby & Scarborough, Dog Rescue",,UK +44,,,enquiries@whitbydogrescue.com,,https://www.whitbydogrescue.com/,clean,no,,
RSPCA York Animal Home,,UK +44,,,reception@rspca-yorkhome.org.uk,,https://www.rspca-yorkhome.org.uk/,clean,no,,
Notts and Yorkshire Boxer Rescue (Arnold),,UK +44,,,Info@nayboxerrescue.co.uk,,https://www.nayboxerrescue.co.uk/,clean,no,,
Pet Welfare (Kirkby),,UK +44,,,Info@petwelfare.co.uk,,http://www.petwelfare.co.uk/,clean,no,,
One Paw At a Time Dog Rescue UK & Romania,,UK +44,,,onepawatatimedogrescue@gmail.com,,https://onepawatatimedogrescue.co.uk/,clean,no,,
Babbington Rescue Centre (Westby Lane),,UK +44,,,babbington21@btopenworld.com,,https://www.babbington-rescue.org.uk/,clean,no,,
"B.A.R.K.S, Banbury Animal Rescue and Kindness Service",,UK +44,,,barks2010@hotmail.co.uk,,https://www.barks.org.uk/,clean,no,,
Donkey Rescue UK (Bridgnorth),,UK +44,,,info@severnvalleyrescue.org,,https://www.severnvalleyrescue.org/,clean,no,,
Grinshill Animal Rescue Centre (Shrewsbury),,UK +44,,,jennyandkateatgar@tiscali.co.uk,,https://www.grinshillanimalrescue.co.uk/,clean,no,,
Bath Cats and Dogs Home,,UK +44,,,reception@bcdh.org.uk,,https://www.bathcatsanddogshome.org.uk/,clean,no,,
The Labrador Rescue Trust (Bridgwater),,UK +44,,,carol.smith@labrador-rescue.com,,https://labrador-rescue.org/,clean,no,,
Somerset & Dorset Animal Rescue (Wincanton),,UK +44,,,,,https://www.somersetanddorsetanimalrescue.co.uk/,clean,no,,
Cheadle Animal Welfare,,UK +44,,,cheadleanimalwelfare@hotmail.co.uk,,https://www.cheadleanimalwelfare.org.uk/,clean,no,,
Animal Lifeline (Stoke on Trent),,UK +44,,,,,https://www.animallifeline.org.uk/wp/,clean,no,,
Harper Asprey Wildlife Rescue (Camberley),,UK +44,,,nfo@hawr.co.uk,,https://hawr.co.uk/,clean,no,,
Doris Banham Dog Rescue (Cranleigh),,UK +44,,,,,https://www.dorisbanhamdogrescue.org/wp/,clean,no,,
The Original Cat Action Trust (Croydon),,UK +44,,,,,http://www.catactiontrust.org.uk/,clean,no,,
"Lurcher SOS, Lurcher and Greyhound Rescue (Esher)",,UK +44,,,,,https://www.lurchersos.org.uk/,clean,no,,
Celia Cross Greyhound Trust (Guildford),,UK +44,,,info@celiacross.org.uk,,https://celiacross.org.uk/,clean,no,,
Greyhounds4u (Hersham),,UK +44,,,homing@greyhounds4u.co.uk,,https://www.greyhounds4u.co.uk/,clean,no,,
Epsom Canine Rescue (Horley),,UK +44,,,admin@epsomcaninerescue.org.uk,,http://www.epsomcaninerescue.co.uk/,clean,no,,
Dogs Walk This Way Rescue,,UK +44,,,dogswalkthiswayrescue@mail.com,,https://dogswalkthiswayrescue.com/index.html,clean,no,,
Rescue Remedies (Richmond),,UK +44,,,,,https://www.rescueremedies.co.uk/,clean,no,,
Animal Mission (Tadworth),,UK +44,,,,,http://www.animalmission.org.uk/,clean,no,,
"STAR, Starlight Trust Animal Rescue (Wallington)",,UK +44,,,contact@starlighttrust.org.uk,,https://starlighttrust.org.uk/,clean,no,,
Clymping Dog Sanctuary (Arundel),,UK +44,,,,,http://clympingdogsanctuary.co.uk/,clean,no,,
Mid Sussex Happy Breed Dog Rescue Society (Burgess Hill),,UK +44,,,carole@happybreed.co.uk,,http://www.happybreed.co.uk/,clean,no,,
The Cat & Rabbit Rescue Centre (Chichester,,UK +44,,,info@crrc.co.uk,,https://crrc.co.uk/,clean,no,,
Paws & Claws Animal Rescue Service (Sayers Common),,UK +44,,,info@pawsandclaws-ars.org.uk,,https://www.pawsandclaws-ars.org.uk/,clean,no,,
Sussex Pet Rescue (Storrington),,UK +44,,,info@sussexpetrescue.org,,https://sussexpetrescue.org/,clean,no,,
Nuneaton Warwickshire Wildlife Sanctuary,,UK +44,,,nuneatonwildlife@gmail.com,,https://nuneatonwildlife.co.uk/,clean,no,,
Avon Cat Rescue (Welford on Avon),,UK +44,,,avoncatrescuewelford@gmail.com,,https://www.avoncatrescue.org/,clean,no,,
Ruff Luck Rescue (Birmingham),,UK +44,,,thedogtrustees@gmail.com,,https://www.ruffluckrescue.org/,clean,no,,
Coventry Cat Group,,UK +44,,,FBenquiries@coventrycatgroup.org.uk,,https://coventrycatgroup.org.uk/,clean,no,,
Wild Acre Rescue (Cradley Heath),,UK +44,,,wildacrerescue@aol.com,,http://wildacrerescue.co.uk/,clean,no,,
Cocker And English Springer Spaniel Rescue (River Mersey),,UK +44,,,ian@caessr.org.uk,,https://www.caessr.org.uk/,clean,no,,
Dog Watch UK (Sutton Coldfield),,UK +44,,,,,http://www.dogwatchuk.com/,clean,no,,
"AVAR, Aldridge Voluntary Animal Rescue",,UK +44,,,info@aldridgerescue.co.uk,,http://www.aldridgerescue.co.uk/,clean,no,,
Midlands Animal Rescue Team (Walsall),,UK +44,,,marteileenw@gmail.com,,https://www.midlandsanimalrescue.com/,clean,no,,
Cats Action Trust North & West Wiltshire (Melksham),,UK +44,,,catsactiontrust@gmail.com,,https://www.catsactiontrust.org.uk/,clean,no,,
RSPCA North Wiltshire (Swindon),,UK +44,,,admin@rspcaoandf.org.uk,,https://www.rspca.org.uk/local/north-wiltshire-and-newbury-district-branch,clean,no,,
Wagtails Dog Rescue,,UK +44,,,wagtailsrescue@mail.com,,https://www.facebook.com/WagtailsRescueEssex/,clean,no,,
Remus Memorial Horse Sanctuary (Ingatestone),,UK +44,,,info@remussanctuary.org,,https://www.remussanctuary.org/,clean,no,,
Evesham Greyhound & Lurcher Rescue (Ashton Under Hill),,UK +44,,,mail@lurcher.org.uk,,https://lurcher.org.uk/,clean,no,,
Worcestershire Animal Rescue Shelter (Deblins Green),,UK +44,,,info@wars.org.uk,,https://www.wars.org.uk/,clean,no,,
Forest Dog Rescue (Far Forest),,UK +44,,,info@forest-dog-rescue.org.uk,,https://www.forest-dog-rescue.org.uk/,clean,no,,
Happy Staffie Rescue (Kidderminster),,UK +44,,,info@happystaffie.co.uk,,https://www.happystaffie.co.uk/,clean,no,,
"BADAW, Barnsley and District Animal Welfare",,UK +44,,,,,https://www.badaw.org/,clean,no,,
"BARC, Barnsley Animal Rescue Charity",,UK +44,,,,,https://barnsleyanimalrescue.org.uk/,clean,no,,
RSPCA South Yorkshire Animal Centre (Bawtry),,UK +44,,,info@rspcadrb.org.uk,,https://www.rspca.org.uk/local/doncaster-rotherham-and-district-branch,clean,no,,
Keighley Cat Care (Bradford),,UK +44,,,kcccats@gmail.com,,http://www.keighleycatcare.co.uk/,clean,no,,
Yorkshire Rose Dog Rescue (Gomersal),,UK +44,,,,,https://yrdr.co.uk/,clean,no,,
Tia Greyhound and Lurcher Rescue (Halifax),,UK +44,,,info@tia-rescue.org,,https://www.tiagreyhoundandlurcherrescue.co.uk/,clean,no,,
Haworth Animal Welfare Cat Rescue,,UK +44,,,,,https://yorkshirecatrescue.org/,clean,no,,
RSPCA Leeds & Wakefield District,,UK +44,,,info@rspcaleedsandwakefield.org.uk,,https://www.rspcaleedsandwakefield.org.uk/,clean,no,,
Mayflower Sanctuary (Nr Doncaster),,UK +44,,,info@mayflowersanctuary.co.uk,,https://mayflowersanctuary.co.uk/,clean,no,,
Rain Rescue Cats (Rotherham),,UK +44,,,dogs@rainrescue.co.uk and,,https://rainrescue.co.uk/,clean,no,,
Sheffield Dog Rescue,,UK +44,,,,,https://www.sheffield-dog-rescue.org.uk/,clean,no,,
Whitehall Dog Rescue (Wakefield),,UK +44,,,whitehalldogrescue@yahoo.co.uk,,https://whitehalldogrescue.com/,clean,no,,
The Human Environment Animal Protection Party (German: Partei Mensch Umwelt Tierschutz),,Germany +49,,,,,https://www.tierschutzpartei.de/,clean,no,,
Koeienrusthuis,,Holland +31,,,,,https://www-koeienrusthuis-nl.translate.goog/?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en,clean,no,,
Akka’s Ganzenparadijs,,Holland +31,,,info@ganzenparadijs.nl,,https://www.ganzenparadijs.nl/,clean,no,,
Swieneparredies,,Holland +31,,,info@swieneparredies.nl,,https://www.swieneparredies.nl/,clean,no,,
Pets Alive WNY 2,,US +1,,,,,https://www.petsalivewny.org/,clean,no,,
Paws & Whiskers Cat Shelter,,US +1,,,info@pawsandwhiskers.org,,https://www.pawsandwhiskers.org/,clean,no,,
The Cat Site,,US +1,,,support@thecatsite.com,,https://www.facebook.com/TheCatSite/,clean,no,,
Salem Friends of Felines 2,,US +1,,,,,https://sfof.org/,clean,no,,
SPCA Nova Scotia (Cape Breton),,CANADA +1,,,capebreton@spcans.ca,,https://www.novascotiaspca.ca/,clean,no,,
SPCA Nova Scotia (Colchester),,CANADA +1,,,colchester@spcans.ca,,https://www.novascotiaspca.ca/,clean,no,,
SPCA Nova Scotia (Kings,,CANADA +1,,,kings@spcans.ca,,https://www.novascotiaspca.ca/,clean,no,,
"SPCA  Kaitaia, New Zeland",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Whangarei, New Zeland",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Auckland, New Zeland",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Hamilton, New Zealand",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Rotorua, New Zealand",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA New Plymouth, New Zealand",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Taumarunui, New Zealand",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Waipukurau, New Zealand",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Dannevirke, New Zealand",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Palmerston North, New Zealand",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Christchurch, New Zealand",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Queenstown, New Zealand",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
"SPCA Invercargill, New Zealand",,NEW ZELAND +64,,,,,https://www.spca.nz/,clean,no,,
SIDDI MARIA CRISTINA,Alba (CN),,Private Foster Network Registry,,,Not available,,clean,no,,
MONTERSINO CRISTIAN (Azienda Agricola Allevamento),Guarene (CN),,Via Mulino Vecchio 31,,moncric1@tiscalinet.it,39 0173 211549 / +39 337 234759,cani.com,clean,no,,
IL RIFUGIO DI FIDO (LIDA Alba-Bra ODV),Pollenzo / Bra (CN),,Via Langhe 23,,lidacirie@gmail.com (Shared LIDA Registry),39 347 241 1858,empethy.it/lida-alba-bra,clean,no,,
RIFUGIO MILETTA ETS,Agrate Conturbia (NO),,Via Visconti 31 ter,,info@rifugiomiletta.org,39 346 313 2222,rifugiomiletta.org,clean,no,,
CANILE COMUNALE DI PRIMA ACCOGLIENZA,Borgomanero (NO),,Via Resega 20,,urp@comune.borgomanero.no.it,39 0322 831635 / +39 338 9878806,comune.borgomanero.no.it,clean,no,,
CANILE COMUNALE DI PRIMA ACCOGLIENZA,Galliate (NO),,Via Varallino - Reg. Vulcate Vecchia 1,,info@comune.galliate.no.it,39 0338 6250678,comune.galliate.no.it,clean,no,,
CANILE RIFUGIO ENPA NOVARA,Novara (NO),,Via del Gazurlo 57,,novara@enpa.org,39 0321 458149,enpanovara.com,clean,no,,
MEIN STAFFI (Allevamento e Pensione),Cumiana (TO),,Strada Galavardiera 2,,info@meinstaffi.it,39 339 147 2098,pensionepercanitorino.com,clean,no,,
RIFUGIO DEL CANE (Amici degli Animali VB),Verbania (VB),,Via ai Casoni 19,,rifugiodelcane.vb@gmail.com,39 329 0805101 / +39 388 9073612,rifugiodelcane.com,clean,no,,
PARCO CANILE (Amici del Cane ODV),Omegna (VB),,Via Caduti del Lavoro 14,,canileomegna@gmail.com,39 0323 8222771,canilediomegna.it,clean,no,,
Nome Organizzazione: Canile e Gattile Regionale della Valle d'Aosta,,,"Indirizzo Fisico: Località La Croix Noire, Rue de l'Arène 10, 11020 Saint-Christophe (AO)",,Email: cgr.aosta@coopmelograno.org,,Sito Web: canilegattileregionale-vda.it,clean,no,,
Nome Organizzazione: AVAPA ODV,,,"Indirizzo Fisico: Località Grand Chemin 187, 11020 Saint-Christophe (AO) (dietro Cinelandia)",,Email: infoavapaodv@gmail.com,,Sito Web: avapa.org,clean,no,,
Nome Organizzazione: Centro Recupero Animali Selvatici della Valle d'Aosta,,,"Indirizzo Fisico: Località Busseyaz 56, 11020 Quart (AO)",,Email: r.stella@regione.vda.it (contatto del responsabile dell'Ufficio fauna selvatica),,Sito Web: regione.vda.it - Sezione CRAS,clean,no,,
La Zampa VdA ODV,,,"Via Roma 19 aosta, Aosta, Italy, 11100",,lazampavda@gmail.com,,,clean,no,,
L' Albero di Mais,,,"C.so Savona, 140, 10024 Moncalieri TO",,amici.canilemoncalieri@gmail.com,,https://alberodimais.it/,clean,no,,
LA GATTERIA!,,,,,,,,clean,no,,
Bastardini ODV ETS,Rivoli / Alpignano (TO),,"Rifugio Il Bau, Via Caselette 11, Alpignano (TO)",,info@bastardini.it,331 3314254,https://www.bastardini.it,clean,no,,
L.I.D.A. Sezione Chieri ODV - Parco delle Fusa,Chieri (TO),,"Strada del Tario 6, 10023 Chieri",,,11.9433028,,clean,no,,
L.I.D.A. - Sezione Moncalieri (L'Albero di Mais),Moncalieri (TO),,"Corso Savona 140, Moncalieri",,amici.canilemoncalieri@gmail.com,11.6409398,,clean,no,,
Le Sfigatte ONLUS,Torino (TO),,"Via Moncalieri 114/E, 10090 Gassino Torinese (TO)",,info@lesfigatte.it,39 338 537 8900,lesfigatte.it,clean,no,,
Maramiao - Ass. a Salvaguardia e Tutela dei Felini,Nizza Monferrato (AT),,"Via Giuseppe Verdi 4, 14049 Nizza Monferrato (AT)",,associazionemaramiao2004@gmail.com,39 347 430 5214,,clean,no,,
Rifugio Argo (ENPA),Val della Torre (TO),,"Via Gibbione 24, Val della Torre",,valdellatorre@enpa.org,333 6870056,,clean,no,,
Location: address,,,address,,,,,salvage,yes,address,ASSOCs - NEW Z.csv
"Location: 3/137 North Road, Kaitaia 0482",,,"3/137 North Road, Kaitaia 0482",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 45 Sandys Road, RD3, Kerikeri 0295",,,"45 Sandys Road, RD3, Kerikeri 0295",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 143 Kioreroa Road, Port Whangarei, Whangarei 0110",,,"143 Kioreroa Road, Port Whangarei, Whangarei 0110",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 6 Rawiri Place, Hobsonville, Auckland 0618",,,"6 Rawiri Place, Hobsonville, Auckland 0618",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 50 Westney Road, Mangere, Auckland 2022",,,"50 Westney Road, Mangere, Auckland 2022",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 321 Ngati Maru Highway, Thames 3578",,,"321 Ngati Maru Highway, Thames 3578",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 49 Northway Street, Te Rapa, Hamilton 3200",,,"49 Northway Street, Te Rapa, Hamilton 3200",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 43 Alach Street, Gate Pa, Tauranga 3112",,,"43 Alach Street, Gate Pa, Tauranga 3112",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 15 Gateway Crescent, Whakatane 3194",,,"15 Gateway Crescent, Whakatane 3194",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 24 Old Taupo Road, Mangakakahi, Rotorua 3015",,,"24 Old Taupo Road, Mangakakahi, Rotorua 3015",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 75 Colson Road, Waiwhakaiho, New Plymouth 4372",,,"75 Colson Road, Waiwhakaiho, New Plymouth 4372",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 168 Hakiaha Street, Taumarunui 3920",,,"168 Hakiaha Street, Taumarunui 3920",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
"Location: 131 Centennial Drive, Tauhara, Taupo 3378",,,"131 Centennial Drive, Tauhara, Taupo 3378",,https://www.spca.nz/contact,,https://www.spca.nz/,salvage,yes,email+website+address,ASSOCs - NEW Z.csv
