name,city,country,address,postal_code,email,phone,website
The Horse Trust,,UK +44,,,info@horsetrust.org.uk,,https://horsetrust.org.uk/
How Many Elephants,,UK +44,,,gulp@howmanyelephants.org,,https://howmanyelephants.org/
Humanimal Trust,,UK +44,,,info@humanimaltrust.org.uk,,https://www.humanimaltrust.org.uk/
League Against Cruel Sports,,UK +44,,,info@league.org.uk,,https://www.league.org.uk/
Manchester and Cheshire Dogs' Home,,UK +44,,,,,https://dogshome.net/
National Animal Welfare Trust,,UK +44,,,,,https://www.nawt.org.uk/
NoToDogMeat,,UK +44,,,info@notodogmeat.com,,https://notodogmeat.com/
People's Dispensary for Sick Animals,,UK +44,,,,,https://www.pdsa.org.uk/
People's Trust for Endangered Species,,UK +44,,,enquiries@ptes.org,,https://ptes.org/
Raystede,,UK +44,,,info@raystede.org,,https://www.raystede.org/
Redwings Horse Sanctuary,,UK +44,,,,,https://www.redwings.org.uk/
Retraining of Racehorses,,UK +44,,,tvaughan@ror.org.uk,,https://ror.org.uk/
Safe Haven for Donkeys in the Holy Land,,UK +44,,,info@safehaven4donkeys.org,,https://www.safehaven4donkeys.org/
Save the Elephants,,UK +44,,,info@savetheelephants.org,,https://www.savetheelephants.org/
Save the Rhino,,UK +44,,,info@savetherhino.org,,https://www.savetherhino.org/
Secret World wildlife rescue,,UK +44,,,,,https://www.secretworld.org/
Shark Trust,,UK +44,,,,,https://www.sharktrust.org/
Society for Abandoned Animals,,UK +44,,,office@saarescue.co.uk,,https://www.saarescue.co.uk/
Society for the Protection of Animals Abroad,,UK +44,,,hello@spana.org,,https://spana.org/
Sussex Ornithological Society,,UK +44,,,secretary@sos.org.uk,,https://www.sos.org.uk/
"Swan Sanctuary, Shepperton",,UK +44,,,,,https://www.theswansanctuary.org.uk/
Last Chance Animal Rescue 2,,UK +44,,,,,https://www.lastchanceanimalrescue.co.uk/kennel/dog.php
Thornberry Animal Sanctuary,,UK +44,,,info@thornberryanimalsanctuary.org,,https://www.thornberryanimalsanctuary.org/
Tiggywinkles,,UK +44,,,mail@tiggywinkles.org,,https://www.sttiggywinkles.org.uk/
Whale and Dolphin Conservation,,UK +44,,,info@whales.org,,https://uk.whales.org/
Wildlife Aid Foundation,,UK +44,,,,,https://www.wildlifeaid.org.uk/
Woodgreen Pets Charity,,UK +44,,,info@woodgreen.org.uk,,https://woodgreen.org.uk/
Save Me,,UK +44,,,info@savemetrust.org,,https://savemetrust.co.uk/
Animal Defence and Anti-Vivisection Society,,UK +44,,,info@adavsociety.org,,https://adavsociety.org/
Animal Rights Cambridge,,UK +44,,,animalrightscambridge54@gmail.com,,https://animalrightscambridge.wordpress.com/
Anti-Vivisection Coalition,,UK +44,,,info@stopvivisection.org.uk,,https://web.archive.org/web/20140225231857/http://www.stopvivisection.org.uk/
Badger Trust,,UK +44,,,,,https://www.badgertrust.org.uk/
Bat Conservation Trust,,UK +44,,,enquiries@bats.org.uk,,https://www.bats.org.uk/
Centre for Animals and Social Justice,,UK +44,,,,,https://www.casj.org.uk/
Conservative Animal Welfare Foundation,,UK +44,,,info@conservativeanimalwelfarefoundation.org,,https://www.conservativeanimalwelfarefoundation.org/
Cruelty Free International,,UK +44,,,info@CrueltyFreeInternational.org,,https://crueltyfreeinternational.org/
Dogs Blog dot Com,,UK +44,,,,,https://www.dogsblog.com/
Hunt Saboteurs Association,,UK +44,,,,,https://www.huntsabs.org.uk/
Lord Dowding Fund for Humane Research,,UK +44,,,,,https://www.ldf.org.uk/research/
Monkey World,,UK +44,,,apes@monkeyworld.org,,https://monkeyworld.org/
National Anti-Vivisection Society,,UK +44,,,,,https://www.navs.org.uk/home/
OneKind,,UK +44,,,,,https://www.onekind.org/
Viva!,,UK +44,,,,,https://viva.org.uk/
Cat Action Trust,,UK +44,,,info@catactiontrust.org.uk,,http://www.catactiontrust.org.uk/
"RCVS Knowledge
Advancing veterinary care for the benefit of animals",,UK +44,,,info@rcvsknowledge.org,,https://www.rcvsknowledge.org/
Birmingham Dogs' Home,,UK +44,,,,,https://www.birminghamdogshome.org.uk/
Woodside Animal Welfare Trust,,UK +44,,,management@woodsidesanctuary.org.uk,,http://www.woodsidesanctuary.org.uk/
Celia Hammond Animal Trust,,UK +44,,,info@celiahammond.org,,https://www.celiahammond.org/
Saltburn Animal Rescue Association,,UK +44,,,sara.foxrushfarm@gmail.com,,http://www.s-a-r-a.org.uk/
Horses and Ponies Protection Association (HAPPA),,UK +44,,,enquiries@happa.org.uk,,https://www.happa.org.uk/
Oak Tree Animals' Charity,,UK +44,,,info@oaktreeanimals.org.uk,,https://www.oaktreeanimals.org.uk/
Canine Concern Scotland Trust,,UK +44,,,info@canineconcernscotland.org.uk,,https://www.canineconcernscotland.org.uk/
The Kennel Club Charitable Trust,,UK +44,,,fundraising@kennelclubcharitabletrust.org,,http://www.kennelclubcharitabletrust.org/
Scottish Greyhound Sanctuary,,UK +44,,,scottishgreyhoundsanctuary@gmail.com,,https://www.scottishgreyhoundsanctuary.org/
ROSINA ANIMAL CENTRE,,UK +44,,,,,https://rosinaanimalcentre.weebly.com/
First For Dogs Foundation,,UK +44,,,admin@firstfordogs.org,,http://www.firstfordogs.org/
Shetland Rescue,,UK +44,,,ShetlandRescue1984@yahoo.com,,https://shetlandrescue.org.uk/
Harvey's Army,,UK +44,,,info@harveysarmy.com,,http://www.harveysarmy.com/
The Bulldog Trust Limited,,UK +44,,,info@bulldogtrust.org,,https://www.bulldogtrust.org/
St Francis Hospice For Cats,,UK +44,,,cathospice@sky.com,,https://www.sfhfc.org.uk/
The Rhodes Minnis Cat Sanctuary,,UK +44,,,rminniscats@gmail.com,,https://www.rhodesminniscatsanctuary.com/
The Cat and Rabbit Rescue Centre,,UK +44,,,info@crrc.co.uk,,https://crrc.co.uk/
Shropshire Cat Rescue,,UK +44,,,info@shropshirecatrescue.org.uk,,https://www.shropshirecatrescue.org.uk/
Prevent Unwanted Pets,,UK +44,,,alison@preventunwantedpets.co.uk,,https://www.preventunwantedpets.co.uk/
The Fforest Uchaf Horse and Pony Rehabilitation Centre Charitable Trust,,UK +44,,,info@pitponies.co.uk,,https://www.pitponies.co.uk/
Brownbread Horse Rescue,,UK +44,,,bbhrescue@gmail.com,,https://brownbreadhorserescue.org/
Easterleigh Animal Sanctuary,,UK +44,,,easterleighanimalcharity@gmail.com,,https://www.easterleigh.org.uk/
Bury's Stray Cat Fund,,UK +44,,,info@burystraycatfund.co.uk,,https://www.burystraycatfund.co.uk/
Lincolnshire Greyhound Trust,,UK +44,,,kev@lincolnshiregreyhoundtrust.com,,https://www.lincolnshiregreyhoundtrust.co.uk/
Cats Protection - Tamworth & Atherstones Branch,,UK +44,,,tamcats@talktalk.net,,https://www.tamcats.co.uk/
Cat Protection and Rescue,,UK +44,,,cpr@longfram.net,,
Pet Fostering Service Scotland,,UK +44,,,fosterenquiry@pfss.org.uk,,https://www.pfss.org.uk/
7th Heaven Animal Rescue Trust,,UK +44,,,animalrescuetrust@hotmail.com,,http://www.7thheaven.org.uk/
Greyhound Welfare and Rescue,,UK +44,,,greyhoundwelfarewales@gmail.com,,https://www.greyhoundsinwales.moonfruit.co.uk/
"Cats Protection - Crawley, Reigate & District",,UK +44,,,enquiries@catsprotection.co.uk,,
British Veterinary Association Animal Welfare Foundation,,UK +44,,,enquiries@animalwelfarefoundation.org.uk,,https://www.animalwelfarefoundation.org.uk/
Animal Care Trust,,UK +44,,,act@rvc.ac.uk,,https://www.rvc.ac.uk/act
Blue Cross,,UK +44,,,info@bluecross.org.uk,,https://www.bluecross.org.uk/
Edinburgh Dog and Cat Home,,UK +44,,,,,https://www.edch.org.uk/
The Shire Horse Society,,UK +44,,,info@shire-horse.org.uk,,https://www.shire-horse.org.uk/
The British Thoroughbred Retraining Centre,,UK +44,,,enquiries@thetrc.co.uk,,https://www.thetrc.co.uk/
Rabbit Welfare Fund,,UK +44,,,info@rabbitwelfare.co.uk,,https://www.rabbitwelfare.co.uk/
Stray Cat Rescue,,UK +44,,,leona@leonabrown.co.uk,,http://www.straycatrescue.org.uk/
Marmaris Cat Welfare Trust,,UK +44,,,canim682@hotmail.co.uk,,https://www.facebook.com/profile.php?id=100069203284039
Fen Bank Greyhound Sanctuary,,UK +44,,,info@fenbankgreyhounds.co.uk,,https://www.fenbankgreyhounds.co.uk/
Happycats Rescue,,UK +44,,,enquiries@happycatsrescue.co.uk,,https://www.happycatsrescue.co.uk/
Central Bedfordshire Canine Trust,,UK +44,,,info@centralbedfordshirecaninetrust.com,,https://www.centralbedfordshirecaninetrust.com/
Cats In Need Menorca,,UK +44,,,catsinneed1999@aol.com,,https://catsinneedmenorca.org/
8 Lives Cat Rescue,,UK +44,,,eightlives@outlook.com,,http://www.8livescatrescue.org/
Kent Horse Rescue,,UK +44,,,,,https://www.kenthorserescue.org/
The Sheffield Cats Shelter,,UK +44,,,INFO@THESHEFFIELDCATSSHELTER.ORG.UK,,https://www.thesheffieldcatsshelter.org/
Galgos Del Sol UK,,UK +44,,,galgosdelsoluk@gmail.com,,https://www.galgosdelsol.org/
Bodmin Moorland Pony Rehabilitation,,UK +44,,,bmpr@outlook.com,,https://www.bodminmoorlandpony.org/
Durham District Retired Greyhounds,,UK +44,,,durhamhollinhall@gmail.com,,https://www.durhamretiredgreyhounds.co.uk/
The Cat Welfare Group Ltd,,UK +44,,,Contact@TheCatWelfareGroup.org,,https://thecatwelfaregroup.org/what-we-do
Hastings Cat Lovers (hcl),,UK +44,,,info.hastingscatlovers@gmail.com,,https://www.hastingscatlovers.co.uk/
Chorlton Cats Charity,,UK +44,,,colette@chorltoncats.org,,https://www.chorltoncats.org/
Lancaster and Morecambe Cat Rescue,,UK +44,,,lancasterandmorecambecatrescue@hotmail.com,,https://www.lancasterandmorecambecatrescue.com/
Feline Friends Limited,,UK +44,,,felinefriendscharity@gmail.com,,https://www.felinefriendscharity.co.uk/
Cat Squad South East,,UK +44,,,CATSQUADESSEX@ICLOUD.COM,,https://catsquad.org/
Portsmouth Cats Lost Found & Rehomed,,UK +44,,,portsmouthcats@hotmail.com,,http://www.portsmouthcatslostfoundandrehomed.co.uk/
Hampshire Spirit Horse Rescue,,UK +44,,,hampshirespirithorserescue@outlook.com,,https://www.hampshirespirithorserescue.co.uk/
Ceredigion Cat Rescue,,UK +44,,,ceredigioncatrescue@gmail.com,,
The Colchester and District Cat Rescue and Homing Society,,UK +44,,,mail@colchestercatrescue.org.uk,,https://www.colchestercatrescue.org.uk/
The Marjorie Nash Cat Rescue,,UK +44,,,info@marjorienashcatrescue.org.uk,,https://www.marjorienashcatrescue.org.uk/
The Siamese Cat Welfare Trust,,UK +44,,,sccwt@siameserescue.org.uk,,https://www.siameserescue.org.uk/
Moulton Chapel Cat Shelter,,UK +44,,,ray.digby@talktalk.net,,https://www.moultonchaplecatshelter.org/
Costa Blanca Feral Cat Trust,,UK +44,,,emma.reid21@btinternet.com,,https://www.paulinefirks.co.uk/
Crescent Cat Rescue,,UK +44,,,crescentcatrescue@gmail.com,,https://crescentcatrescue.org/
Cat Watch Rescue Shelter,,UK +44,,,info@cwwrescue.org,,https://www.cwwrescue.org/
Bow Lodge Cat Rescue,,UK +44,,,bowlodge@gmail.com,,https://www.bowlodgecatrescue.com/
Mansfield Cat Rescue,,UK +44,,,admin@mansfieldcatrescue.co.uk,,https://mansfieldcatrescue.co.uk/
Cat-ching,,UK +44,,,cat-ching@hotmail.com,,https://cat-ching.com/
Italian Greyhound Rescue,,UK +44,,,info@italiangreyhoundrescuecharity.org.uk,,https://www.italiangreyhoundrescuecharity.org.uk/
Cat Welfare Fund (wisbech),,UK +44,,,catwelfarewisbech@gmail.com,,https://www.catwelfarewisbech.co.uk/
Catwel (cardiff),,UK +44,,,catwelcardiff@hotmail.co.uk,,https://www.catwel-blogspot.com/
Liverpool Cat Welfare and Sanctuary,,UK +44,,,liverpoolcatwelfare@hotmail.co.uk,,https://liverpoolcatwelfare.com/
Bedford and Biggleswade Cats Protection,,UK +44,,,,,https://www.cats.org.uk/bedford
Stray Cat Rescue (Dunstable),,UK +44,,,fundraising@straycatrescue.org.uk,,http://www.straycatrescue.org.uk/
Homeless Cat Rescue (Luton),,UK +44,,,homelesscatrescue@hotmail.com,,https://www.homelesscatrescue.co.uk/
"TVAW, Thames Valley Animal Welfare (Wycombe)",,UK +44,,,tvaw@btconnect.com,,https://www.tvaw.org.uk/
"Wood Green, The Animals Charity (Godmanchester)",,UK +44,,,info@woodgreen.org.uk,,https://woodgreen.org.uk/
Animal Helpline Dog Rescue (Wansford),,UK +44,,,Homes4Dogs@outlook.com,,http://homes4dogs.co.uk/
Chester Cat Care,,UK +44,,,info@chestercatcare.com,,https://www.rescuereview.co.uk/rescue/chester-cat-care-417/
Warrington Animal Welfare,,UK +44,,,info@warringtonanimalwelfare.org.uk,,https://www.facebook.com/warringtonanimalwelfare/info/
Paws Inn (Weaverham),,UK +44,,,pawsinn@aol.com,,http://www.pawsinncatrescue.co.uk/
LFDR - Le Fonti Dog Rescue (Carlisle),,UK +44,,,lefontidogrescuecarlislecumbriauk@outlook.com,,http://www.lefontidogrescuecarlislecumbria.org/
Animal Rescue Cumbria,,UK +44,,,,,https://www.animalrescuecumbria.co.uk/
Chesterfield Animal Rescue,,UK +44,,,,,https://www.chesterfieldanimalrescue.org.uk/#pageFooter
Just For Dogs,,UK +44,,,adoption@justfordogsrescue.co.uk,,https://www.facebook.com/DogRescueDerbyshire/
Second Chance Rescue (Derby),,UK +44,,,secondchancedogs@btinternet.com,,http://www.secondchancerescuekennels.co.uk/
Pet Samaritans (Chesterfield),,UK +44,,,,,https://www.petsamaritans.co.uk/
Animals in Distress Rescue Centre (Newton Abbot),,UK +44,,,info@animalsindistress.uk.com,,https://animalsindistress.uk.com/
Feline Network (Paignton),,UK +44,,,felinenetwork2009@gmail.com,,http://felinenetwork.org.uk/
Gables Farm Dogs and Cats Home,,UK +44,,,info@gablesfarm.org.uk,,https://www.gablesfarm.org.uk/
Oldies Club (Plymouth),,UK +44,,,oldies@oldies.org.uk,,https://www.oldies.org.uk/
Holly Hedge Animal Sanctuary (Barrow Gurney),,UK +44,,,,,https://hollyhedge.org.uk/
Bristol's League for Cats (Barrs Court),,UK +44,,,,,https://blfc.weebly.com/
Just Whippets Rescue,,UK +44,,,team@justwhippetsrescue.co.uk,,https://www.justwhippetsrescue.co.uk/
Waggy Tails Rescue (Wimborne),,UK +44,,,,,https://waggytails.org.uk/
Wetheriggs Animal Rescue & Conservation Centre (Barnard),,UK +44,,,info@wetheriggsanimalrescue.co.uk,,https://www.wetheriggsanimalrescue.co.uk/
Stray Aid Ltd (Coxhoe),,UK +44,,,reception@strayaid.org.uk,,https://strayaid.org.uk/
Stray Action for Dogs (Langley Moor),,UK +44,,,info@strayaction.com,,https://www.strayaction.com/
"NASSL, National Animal Sanctuaries Support League (Newton Aycliffe)",,UK +44,,,nassl@nassl.org.uk,,https://nassl.co.uk/
Lost Cats (Brighton),,UK +44,,,info@lostcatsbrighton.org.uk,,https://lostcatsbrighton.org.uk/
"C.H.A.T, Celia Hammond Animal Trust (Hastings)",,UK +44,,,headoffice@celiahammond.org,,https://www.celiahammond.org/
Catastrophes Cat Rescue (Heathfield),,UK +44,,,,,https://www.catastrophescats.org/
Cat Welfare Sussex (Portslade),,UK +44,,,julie@catwelfaresussex.com,,https://catwelfaresussex.com/cws/
Raystede Centre for Animal Welfare (Ringmer),,UK +44,,,info@raystede.org,,https://www.raystede.org/
Gloucestershire Animal Welfare Association & Cheltenham Animal Shelter,,UK +44,,,reception@gawa.org.uk,,https://gawa.org.uk/
Oak and Furrows Wildlife Rescue (Cirencester),,UK +44,,,info@rspcaoandf.org.uk,,https://www.rspcaoandf.org.uk/
Teckels Animal Sanctuaries (Gloucester),,UK +44,,,enquiries@teckelsanimalsanctuaries.co.uk,,https://teckelsanimalsanctuaries.co.uk/
5 Valley Cat Rescue (Stroud),,UK +44,,,Enquiries@5valleycatrescue.org,,https://www.5valleycatrescue.org/
Lea Valley Dog Rescue,,UK +44,,,Info@leavalleydogrescue.co.uk,,https://leavalleydogrescue.co.uk/
Dog Trust (Bolton),,UK +44,,,info@dogstrust.org.uk,,https://www.dogstrust.org.uk/
Pro Dogs Direct (Catford),,UK +44,,,,,https://prodogsdirect.org.uk/
"GAR, Greek Animal Rescue (Hendon)",,UK +44,,,info@greekanimalrescue.com,,https://greekanimalrescue.com/
The Mayhew Animal Home (Kensal Green),,UK +44,,,vetclinic@mayhewanimalhome.org,,https://themayhew.org/
Animal Aid and Advice North London,,UK +44,,,info@animalaidandadvice.org,,https://www.facebook.com/AnimalAidAndAdvice/
Cat Action Trust 1977 Central London,,UK +44,,,,,https://cat77.org.uk/
Hounslow Animal Welfare Society,,UK +44,,,cats@haws-animals.org.uk,,https://www.haws-animals.org.uk/
Little Angels Rabbit Rescue (Romford),,UK +44,,,admin@littleangelsrabbitrescue.com,,https://www.rescuereview.co.uk/rescue/little-angels-rabbit-rescue-967/
Greyhound Lifeline (Fleet),,UK +44,,,enquiries@greyhoundlifeline.co.uk,,https://www.greyhoundlifeline.co.uk/
Southern Counties German Shepherd Rescue (Linwood),,UK +44,,,alison@southerncountiesgsdrescue.co.uk,,https://southerncountiesgsdrescue.co.uk/
Lymington Cat & Kitten Rescue,,UK +44,,,info@lymicat.org,,https://www.lymicat.org/
The Labrador Lifeline Trust (Tadley),,UK +44,,,info@labrador-lifeline.com,,https://labrador-lifeline.com/
"GSDR, German Shepherd Dog Rescue (Marden)",,UK +44,,,info@germanshepherdrescue.co.uk,,https://www.germanshepherdrescue.co.uk/
RSCPA Tameside and Glossop Branch (Ashton under Lyne),,UK +44,,,office@rspca-tameside-glossop.org.uk,,https://rspca-tameside-glossop.org.uk/
Manchester & Cheshire Dogs' Home (Harpurhey),,UK +44,,,,,https://dogshome.net/
Futures For Dogs,,UK +44,,,futuresfordogs@aol.com,,https://www.facebook.com/futuresfordogs/
Friends Of Animals League (Biggin Hill),,UK +44,,,info@foalfarm.org.uk,,https://www.foalfarm.org.uk/
Last Chance Animal Rescue Centre (Edenbridge),,UK +44,,,,,https://www.lastchanceanimalrescue.co.uk/
Kent Greyhound Rescue (Hythe),,UK +44,,,,,https://www.kentgreyhoundrescue.com/
Streetkatz Rescue (Lamberhurst),,UK +44,,,streetkatzinfo@gmail.com,,https://www.streetkatzrescue.com/
Large Breed Dog Rescue (Maidstone),,UK +44,,,lbdr.adoption@gmail.com,,https://www.facebook.com/LargeBreedDogRescue/
Anim Mates (Rochester),,UK +44,,,info@anim-mates.org.uk,,https://www.anim-mates.org.uk/
"SEDR, South East Dog Rescue (Swanley)",,UK +44,,,,,https://www.sedogrescue.co.uk/
The Retreat Animal Rescue (Swanley),,UK +44,,,theretreatanimalrescue@btinternet.com,,https://www.retreatanimalrescue.org.uk/
The Destitute Animal Shelter (Bolton),,UK +44,,,,,https://boltonanimalshelter.org.uk/
Bleakholt Animal Sanctuary (Bury),,UK +44,,,info@bleakholt.org,,https://www.bleakholt.org/
Animal Care (Lancaster),,UK +44,,,rehoming@animalcare-lancaster.co.uk,,https://www.animalcare-lancaster.co.uk/
Wolfwood Wildlife Rescue and Rehabilitation (Lancaster),,UK +44,,,dogs@wolfwood.co.uk,,https://www.wolfwood.co.uk/
Easterleigh Animal Sanctuary (Lytham St Anne's),,UK +44,,,easterleighanimals@yahoo.com,,https://www.easterleigh.org.uk/
RSPCA (Preston),,UK +44,,,info@rspca-preston.org.uk,,https://www.rspca-preston.org.uk/
Lincs Ark Animal Welfare (Boston),,UK +44,,,lincsarkcharity@gmail.com,,https://www.lincsark.co.uk/
RSPCA Lincolnshire East (Boston),,UK +44,,,info@rspca-lincseast.org.uk,,https://www.rspca-lincseast.org.uk/
Lincoln Rat Rescue,,UK +44,,,lincolnratrescue@googlemail.com,,https://lincolnratrescue.webs.com/
Great Dane Adoption Society (New Leake),,UK +44,,,information@danes.org.uk,,http://www.danes.org.uk/
Cats In Crisis (Newhaven Drive),,UK +44,,,enquiries@catsincrisis.org.uk,,https://www.catsincrisis.org.uk/
The Ark Animal Rescue & Retirement Home (North Somercotes),,UK +44,,,,,https://arkanimalrescue.co.uk/
Keiths Rescue Dogs (Skegness),,UK +44,,,info@keithsrescuedogs.org.uk,,https://www.facebook.com/KeithsRescueDogs
Hope Rescue (Ulceby),,UK +44,,,enquiries@hoperescue.org.uk,,https://www.hoperescue.org.uk/
Freshfields Animal Rescue Liverpool Centre,,UK +44,,,kennels@freshfields.org.uk,,https://www.freshfields.org.uk/
Boxer Dog Rescue Northern England,,UK +44,,,,,https://www.boxerdogrescue.co.uk/
Feline Care Cat Rescue (East Harling),,UK +44,,,info@felinecare.org.uk,,http://www.felinecare.org.uk/
Foxy Lodge Wildlife Rescue (Great Yarmouth),,UK +44,,,jgarner1@toucansurf.com,,http://www.foxylodge.yolasite.com/
